20260520 14:25:59.194722Z 2251593 INFO  HttpServer::OnNewConnection : Add connection [ fd#28-id#7 ] from 58.247.150.86:17405 - HttpServer.cpp:49
20260520 14:25:59.626043Z 2251619 INFO  HttpServer::onMessage - Request URL : /monitor from TcpConnection[ fd#27-id#4 ] - HttpServer.cpp:89
20260520 14:25:59.664017Z 2251619 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#27-id#4 ] - HttpServer.cpp:89
20260520 14:25:59.664048Z 2251617 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#28-id#7 ] - HttpServer.cpp:89
20260520 14:25:59.678771Z 2251593 INFO  HttpServer::OnNewConnection : Add connection [ fd#29-id#8 ] from 58.247.150.86:17406 - HttpServer.cpp:49
20260520 14:25:59.682546Z 2251619 INFO  HttpServer::onMessage - Request URL : /favicon.ico from TcpConnection[ fd#29-id#8 ] - HttpServer.cpp:89
20260520 14:25:59.682728Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#8-fd#29] - TcpServer.cpp:69
20260520 14:25:59.973412Z 2251617 INFO  HttpServer::onMessage - Request URL : /monitor from TcpConnection[ fd#28-id#7 ] - HttpServer.cpp:89
20260520 14:26:00.018425Z 2251617 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#28-id#7 ] - HttpServer.cpp:89
20260520 14:26:00.019100Z 2251619 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#27-id#4 ] - HttpServer.cpp:89
20260520 14:26:00.031023Z 2251593 INFO  HttpServer::OnNewConnection : Add connection [ fd#29-id#9 ] from 58.247.150.86:17407 - HttpServer.cpp:49
20260520 14:26:00.034745Z 2251617 INFO  HttpServer::onMessage - Request URL : /favicon.ico from TcpConnection[ fd#29-id#9 ] - HttpServer.cpp:89
20260520 14:26:00.034842Z 2251593 INFO  TcpServer::HandleCloseInLoop - Remove connection [id#9-fd#29] - TcpServer.cpp:69
20260520 14:26:00.214412Z 2251617 INFO  HttpServer::onMessage - Request URL : /monitor from TcpConnection[ fd#28-id#7 ] - HttpServer.cpp:89
20260520 14:26:00.249150Z 2251617 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#28-id#7 ] - HttpServer.cpp:89
20260520 14:26:00.254853Z 2251619 INFO  HttpServer::onMessage - Request URL : /api/prometheus/query_range from TcpConnection[ fd#27-id#4 ] - HttpServer.cpp:89
